epoch,train_loss,val_loss,train_rmse,train_mae,train_explained_variance,train_r2,val_rmse,val_mae,val_explained_variance,val_r2,train_TP50,train_TP75,train_TP90,val_TP50,val_TP75,val_TP90
1,48427.788566557436,6902.345979817708,124.92718706968938,104.96208280299997,0.11711266024175884,0.24389493240970947,81.95824279785157,62.149668502807614,0.3000234358840519,0.8951713403066,100.08960175613979,119.50586101899087,139.5119941104905,61.250007502237956,80.90879948933919,97.89464950561523
2,2621.9340427031575,4635.972420247396,49.07824191488481,34.74831299402724,0.13928281028899195,0.9286366399361997,66.32616704305013,46.024986267089844,0.30490079508887397,0.9304451485474904,29.862541446127153,46.29842862723761,63.796692325480315,43.10751546223958,61.067620849609376,78.39953918457032
3,2259.4915186670537,6318.635009765625,45.58565741503089,32.483726278009776,0.20369571793195762,0.9337455575436229,78.26375885009766,62.663905207316084,0.2833400615056357,0.9048308829466502,28.11626732000247,43.28946112788372,59.25038568345074,60.529714075724286,79.03428955078125,96.60087203979492
4,1533.2964617996536,5161.695296223958,37.70124489692464,27.008449315027214,0.50066910411856,0.9441277160305358,69.8621317545573,52.63510195414225,0.283695656326082,0.9233451962471009,23.74476442376939,36.18000942693096,48.73219778148699,48.77317975362142,66.66520983378092,85.39590199788411
5,1324.8991586852771,5590.0541585286455,35.264766198321865,25.49733387775501,0.5672050472416471,0.9470435336045141,71.91611366271972,48.81287167867025,0.29462184601359903,0.9176054537296295,22.57645389125936,34.31981922293308,45.682057767732374,42.40510158538818,63.754293060302736,86.80748112996419
6,1336.64608253894,5627.287109375,35.423827422712634,25.72109670918357,0.5682471409336128,0.9468214614121984,72.08628514607747,48.25176900227864,0.26229964243041143,0.9171218911806742,22.792216440623775,34.551227689288154,46.0881559220318,41.64120648701986,63.148715591430665,86.25149676005046
7,1269.797566306142,2645.602042643229,34.60967410259167,25.261098454686888,0.5630108063689836,0.9478709331117414,49.58543345133464,32.76719023386637,0.39838775595029197,0.9608162065347036,22.419731239893448,34.30270681820155,45.46406440256031,28.87883447011312,44.12756474812826,58.63215077718099
8,1210.5550000817207,2996.9172485351564,33.84325782424735,24.751770322791703,0.5651649129108073,0.9487167733982517,53.033705139160155,37.27141049702962,0.38051950772603355,0.9555965721607208,21.939664306002182,33.51174430368336,44.38417460230105,33.596136728922524,49.271477381388344,65.32767003377279
9,1146.170358570051,14531.895149739583,32.937637281218336,24.277775872202596,0.5528072386439707,0.9496517395873448,120.29772262573242,83.00012461344402,0.5023516665564645,0.7764042675495147,21.473128087351014,32.80739364464413,43.61186151225198,84.01252848307291,99.94592157999675,112.3381451924642
10,1143.6077878305603,3476.1535481770834,32.930548424501296,24.214705407370083,0.5821453178610594,0.9496222470095965,58.672401682535806,43.37498461405436,0.510386872291565,0.9470157245794932,21.45878666913659,32.924173993545594,43.49228777546264,42.401777013142905,57.86615435282389,70.509499613444
11,1174.962537693678,24775.926432291668,33.47596569141085,24.521463178690507,0.5581898066954296,0.9534107651171824,157.1941935221354,108.00659205118815,0.45152138431866967,0.6205883085727691,21.73376107315638,33.07663326183622,44.02485321555676,107.90077514648438,124.78870442708333,138.55867665608724
12,1166.095411994966,18648.423502604168,33.21618809560353,24.46848915610852,0.5792013096011334,0.9494099302770702,136.18200174967447,91.54400405883788,0.3671932458877564,0.7145943264166514,21.678650648524073,32.9569930312025,43.98525445531103,88.8254275004069,107.19348322550455,124.89314982096354
13,1114.918110995113,46057.13880208333,32.50579237040117,23.98218625758981,0.5468844496222887,0.9501455102006761,214.39166971842448,143.42162068684897,0.41011074145634957,0.29263325929641726,21.270017476261412,32.38199803021163,42.98008829380179,144.2088587443034,161.40015157063803,175.8853963216146
14,1055.576955883074,7474.164615885416,31.61968374052806,23.32176041702845,0.5899041650185528,0.9509303113406672,85.96991628011068,57.63045310974121,0.39795999500486595,0.885827648639679,20.546641202152525,31.52349282109089,42.07171846333907,54.801808802286786,71.31001510620118,88.57908782958984
15,1066.3973301843619,11023.013444010418,31.809930362462,23.38823992836924,0.5922823630616261,0.9508194766284033,104.62771504720052,72.21185073852538,0.4317542819182078,0.831584511200587,20.578985816764032,31.579946015170428,42.21990155974193,70.76129976908366,86.67312342325846,101.81187184651692
16,1102.9448567793459,115253.77161458334,32.27357430238604,23.68896462029493,0.5873169816022472,0.9503556731854522,339.37713114420575,239.15206909179688,0.3296504823366801,-0.7732075413068136,20.887835881700077,31.999645592278515,42.66791504097783,240.8221923828125,261.05778249104816,276.2627675374349
17,1019.2604345856352,875312.1854166667,31.117919802166927,23.029666884673688,0.5863836833622664,0.9515559997518691,935.3893310546875,783.3240193684895,-0.02647030022409226,-12.468236128489176,20.49656211980716,31.023397597308936,41.11508733358343,786.6953959147136,813.275712076823,834.4173075358073
18,1082.915287799915,3275573.058333333,31.994608356364104,23.643397861943583,0.5940257453020643,0.9506346930021022,1809.7053141276042,1555.8181559244792,-0.4464735341072083,-49.35722351074219,21.17049459433456,31.910646390715403,42.30236019948536,1559.5861531575522,1588.334822591146,1611.9783650716147
19,1002.6728214279877,885473.0729166666,30.80940462854617,22.817716007950914,0.5980874110797794,0.9518147090987681,940.6979573567709,789.6912089029948,-0.07272891124089556,-12.637679862976075,20.25457776440736,30.909977573729957,41.01874447267923,794.6521952311198,822.6379211425781,845.0244567871093
20,998.6871687757421,7296.703889973958,30.767252120014014,22.817239561839084,0.6046065695947517,0.9518677026158098,85.07999699910482,58.72689463297526,0.45032706777254744,0.8884462932745616,20.18353396778825,30.849160629336307,40.93239059607853,56.840691248575844,72.9080820719401,87.85502217610677
21,937.1500685943221,2575.6288167317707,29.76396843978052,22.194819310718998,0.6161147502841975,0.9527549773579362,50.263393529256184,34.38506565093994,0.5172903035746679,0.9606320798397064,19.524805392181523,30.038403084088568,40.14505395929185,32.29388567606608,45.97395947774251,58.2422976175944
