epoch,train_loss,val_loss,train_rmse,train_mae,train_explained_variance,train_r2,val_rmse,val_mae,val_explained_variance,val_r2,train_TP50,train_TP75,train_TP90,val_TP50,val_TP75,val_TP90
1,70622.56434280204,479623.88333333336,161.4088493570623,134.44403341923797,-3.1796756534563118,-0.06692929996107412,692.2110758463542,643.4726969401041,-3.761715359157986e-08,-6.3358081976572675,129.69381128893735,161.20655205060248,188.0915114909535,639.0899800618489,671.1722127278646,701.8783935546875
2,3242.012093643763,479558.471875,54.365680167864554,39.44938182431784,0.12869932031365444,0.9194727255709501,692.1638224283854,643.4267944335937,9.536743164062502e-09,-6.334805329640706,34.672784940967,52.82287159524702,70.84919465835124,639.0440185546875,671.1262430826823,701.8324300130208
3,2917.091971042266,479573.740625,51.80851122325434,37.23842944061407,0.13322570365509392,0.9241952609317572,692.1748575846354,643.4353922526042,-1.3642840915256077e-08,-6.335039806365967,32.558034146679994,49.84147794875141,67.27358446959173,639.0526062011719,671.1348307291667,701.8410237630209
4,2895.7763263271445,479549.8125,51.611862996632084,37.10023077960793,0.10615237746777399,0.9245380609604106,692.1575805664063,643.4303039550781,1.1218918694390194e-07,-6.334674088160197,32.33774488441116,49.53942071443821,67.15860936631718,639.047530110677,671.1297526041667,701.8359598795573
5,2972.2951356257354,479502.16458333336,51.954037869824525,37.50916488200551,0.1492630724793863,0.923643575802009,692.1231506347656,643.39521484375,1.0371208190917969e-07,-6.3339431126912435,32.703830583324994,50.486494064331055,68.28139709728033,639.0124043782552,671.0946065266927,701.8008707682292
6,2775.732619281593,479492.659375,50.61978683312069,36.242082404292276,0.10726945455104235,0.9263880380027962,692.1162719726562,643.3831726074219,7.298257615831166e-08,-6.33379594484965,31.43235786789132,48.488531631405884,65.91512506077977,639.0004252115885,671.0826293945313,701.7888692220052
7,2699.3866669084236,479426.83541666664,49.84442670973774,35.72446270866873,0.07961131562082671,0.9275371781452929,692.0687316894531,643.3420349121094,1.6623073154025607e-07,-6.332788419723511,31.031345048210113,48.18120712216429,65.249753768474,638.9592468261719,671.0414815266927,701.7477132161458
8,2759.319143383074,479410.02395833336,50.31424824862301,35.99132877812725,0.09037704570855389,0.9267444979695596,692.0565734863281,643.32392578125,1.0596381293402781e-08,-6.332530053456624,30.998007834207066,48.286928935031014,65.7549238484275,638.941151936849,671.0233764648438,701.7295532226562
9,2628.729955952537,479365.19479166664,49.169300741730375,35.19079483702592,0.1494712382845964,0.928540002601416,692.0241841634114,643.2956807454427,-4.2517979939778635e-08,-6.331843074162801,30.369111942945665,47.25680494907012,64.2943050911237,638.9129028320312,670.9951212565104,701.7013407389323
10,2566.152523535565,479391.43854166666,48.682559121103964,34.72992757374273,0.10545173838547578,0.9294973559459383,692.043135579427,643.3133829752604,-1.9735760158962675e-08,-6.332244634628296,29.778215136986898,46.42924323141824,63.72812250368765,638.9305826822916,671.0128153483073,701.7189961751302
11,2540.3567177999967,479326.86666666664,48.35330489090796,34.461045588409554,0.1500881499825162,0.9299328287276264,691.9964782714844,643.2695109049479,-4.874335394965279e-08,-6.331254800160726,29.699365089129206,46.10373506585923,63.33905574367635,638.8867268880208,670.9689473470052,701.6751546223958
12,2532.6458122221497,479282.52395833336,48.35218870091139,34.439535795395344,0.12774567614040613,0.9298926123016549,691.9644510904948,643.24072265625,1.25832027859158e-08,-6.330575656890869,29.716967586692906,46.10915778571093,63.09549253455764,638.8579467773437,670.9401713053386,701.6464050292968
13,2597.844993942452,479276.59375,48.91185385412751,35.11645471102024,0.11378203362766841,0.9289951416737864,691.9601318359375,643.2319986979167,1.7748938666449655e-08,-6.330483214060465,30.33544630585355,47.00245652138938,63.97196529500155,638.8492248535156,670.9314473470052,701.6376708984375
14,2547.13074905204,479234.15,48.51770262139612,34.69039042325199,0.11574746804257312,0.9339875391836445,691.9294718424479,643.2025085449219,-1.3907750447591144e-08,-6.329833126068115,29.915898654251418,46.50190398084569,63.51837688110862,638.8197977701823,670.9020243326823,701.6081807454427
15,2543.8323394903077,479184.14791666664,48.42748597276759,34.51121506631125,0.13749203462480997,0.9297825182830938,691.8933329264323,643.1701090494792,-6.900893317328558e-08,-6.329066371917724,29.57635140518763,46.09761281193051,63.24982948782055,638.7873718261719,670.8696065266927,701.5757893880208
16,2474.525391901886,479180.0,47.673354982830986,34.095230860690194,0.12466798219388175,0.9308706723995288,691.8903259277344,643.1688537597656,-1.3060039944118922e-07,-6.329002332687378,29.289355728915545,45.6148110234089,62.39142578316533,638.7860778808594,670.8682922363281,701.574521891276
17,2446.1087452397687,479153.31145833334,47.405807814338715,33.77351771238958,0.10990321102501457,0.9313327555377114,691.871044921875,643.1461934407552,-6.887647840711806e-08,-6.328593683242798,28.99384804250805,44.9865988727394,62.193942975798414,638.763417561849,670.8456420898438,701.5518656412761
18,2431.0387422569625,479067.253125,47.394591846226646,33.78901535098024,0.15764921885321484,0.9314450544293456,691.8088195800781,643.0856465657552,-4.900826348198785e-09,-6.327273416519165,28.769462338052534,45.27385092380157,62.60922075215743,638.702870686849,670.7850952148438,701.4913411458333
19,2460.0349836149976,479052.8645833333,47.50429648235752,34.05117911175205,0.1486562253374766,0.9310662135419486,691.7983846028645,643.0749918619791,-1.739700635274251e-05,-6.32705184618632,29.37455078348455,45.41993669485946,62.27912872505986,638.6923624674479,670.7741516113281,701.4806844075521
20,2536.8536512303053,479048.85833333334,48.23876110380165,34.57712561316071,0.15554234077075865,0.9300330306196811,691.7955261230469,643.0749796549479,2.887513902452257e-08,-6.3269912560780845,29.689594548117665,46.15856849000045,63.36188489522894,638.6921997070312,670.7744181315104,701.4806315104166
21,2461.7977877181943,479007.965625,47.505562483017414,34.00832801882692,0.12877286940272709,0.9310544978624608,691.7659688313802,643.0527140299479,4.185570610894098e-08,-6.326364517211914,29.52983859393387,45.25244750338119,62.08954564497561,638.6699300130208,670.7521525065105,701.4583923339844
22,2489.6813249787524,478948.5135416667,48.10270766733082,34.4011983991168,0.10730925223152339,0.9304632868726882,691.7229797363282,643.000537109375,-7.801585727267796e-08,-6.325451978047689,29.449127269090468,45.881659096753744,63.07175252427616,638.6177124023437,670.6999369303386,701.4062093098959
23,2491.8698268235976,477098.16041666665,47.792487675176005,34.28200638743125,0.15981383740985086,0.9306628013255706,690.3423075358073,641.5477030436198,-0.11047752128707038,-6.2963325659434,29.57977888673918,45.95303923315583,62.78289946552101,638.0294453938802,670.0466084798177,700.870107014974
24,2462.3970158150005,474097.3489583333,47.67761482653758,33.88422322772038,0.14415117033355904,0.9309043133607968,688.1845235188802,639.6142842610677,-0.08761153592003715,-6.249979194005331,29.05682823947284,45.15257329422061,62.11428017396807,635.7984944661458,667.9477172851563,699.2455383300781
25,2469.5425430361697,478880.39895833336,47.633938841241175,33.951375626121106,0.09736787148931866,0.9309438347317683,691.6737080891927,642.9570109049479,8.503595987955727e-08,-6.324406735102335,28.99709647270426,45.33415373798195,62.37690766785434,638.5742268880208,670.6564473470052,701.3626851399739
26,2428.4278850475616,478839.42083333334,47.46248177404683,33.78313646356431,0.10545141706905606,0.9313876608924387,691.6440897623698,642.932041422526,1.4742215474446616e-07,-6.323778820037842,28.901819221145438,44.93013207982275,62.08117580014792,638.5492899576823,670.6315165201823,701.3377319335938
27,2490.4397199941977,478804.76458333334,47.984942863177054,34.293102368151295,0.05362565813370499,0.9348208186017918,691.6190246582031,642.8976521809896,3.354681862725152e-06,-6.323246812820434,29.519106589600632,45.82438024417127,63.060373106760956,638.5148254394531,670.5969868977865,701.3032531738281
28,2406.5699281572797,474830.815625,47.08218935244253,33.60368199528012,0.1361604115121701,0.9317468816266399,688.691709391276,640.0428771972656,-0.12006544272104898,-6.2604959805806475,28.83979379981133,44.83547748581635,61.85599342250425,636.7925862630208,669.1267333984375,699.9341756184896
29,2422.2625099086363,463789.1583333333,47.257438101030296,33.67069866866746,0.11040019377172408,0.9314715849804579,680.5423482259115,632.1279541015625,-0.394816079934438,-6.088353681564331,28.797373480377836,44.6959425874335,61.825206405448114,629.8730712890625,663.7541137695313,696.0774881998698
30,2397.139969446669,376705.0104166667,47.05794103774067,33.513249904042006,0.1143037288591287,0.9319094125197024,612.807295735677,566.6811798095703,-2.0194040215015416,-4.748114204406738,28.557920112769473,44.861922252128316,61.70479352304626,563.0297088623047,610.3477396647136,649.4197530110677
31,2453.8490092385264,397196.8875,47.46096296589744,33.975258472075524,0.1593083968887436,0.9311880107704067,628.908945719401,579.6644856770833,-3.782477353811264,-5.055329497655233,29.085801759025543,45.22749630277626,62.23280134959201,583.756923421224,636.9039794921875,676.7604736328125
32,2407.8640711317503,439479.9552083333,47.014233617104246,33.56160666653302,0.13379425232713027,0.9317926048733699,661.9934407552083,613.4003499348959,-1.502194160885281,-5.706868998209635,28.738252919089344,44.77066249927218,61.60309853015086,616.2401306152344,654.9218017578125,689.2860331217448
33,2543.0661559803216,416117.96875,48.40442443592279,34.78134385910992,0.13514050502989924,0.9297661097977451,643.7825907389323,594.3717529296875,-3.06513160970476,-5.347970072428385,29.902907215900502,46.67646572480142,63.65246835812365,600.4617085774739,645.937109375,682.9068745930989
34,2444.432436125049,455341.51979166665,47.4158107885257,33.781334976770886,0.15836146537895154,0.9313223319572385,674.1730204264323,626.0179646809896,-0.49863974677191825,-5.957426484425863,28.984088067729104,44.95310603026067,62.164325730072406,624.9869425455729,658.0953796386718,690.7667460123698
35,2446.0112953345647,446347.1041666667,47.45755446206576,33.99337684759036,0.15721836424272934,0.931238641299962,667.7660624186198,620.5402750651042,-0.12929967986212837,-5.825568707784017,29.209368254849103,45.30304526484661,62.45007873279779,615.6141133626302,647.2218444824218,678.8400756835938
36,2444.3681030273438,127080.39342447916,47.301678055001105,33.75744442161656,0.13615439403672264,0.9314393151754116,340.3743593851725,249.34383163452148,-32.311940033435825,-0.9074668725331624,29.04345122141818,45.05828232545733,61.96858912831071,227.03467864990233,375.6303891499837,471.5343744913737
37,2411.979606851873,132754.76360677084,47.098621839259955,33.5284653348404,0.10903409741081119,0.9317696565863478,354.95801137288413,265.09787623087567,-31.634221374988556,-1.0217403451601663,28.749870627495035,44.79077719045982,61.8977431293312,251.22652575174968,405.4761566162109,498.17204233805336
38,2400.6224132841103,478391.609375,47.06845748773679,33.64309806504509,0.12120542961849501,0.9319188240681732,691.3201822916667,642.612851969401,2.781550089518229e-09,-6.316910076141357,28.79814923657533,44.85549767147048,61.708517689086406,638.2300170898437,670.312245686849,701.0184611002604
39,2441.7073226354114,291461.47265625,47.49688193987603,33.79932266299196,0.1310723443909169,0.9312479625685943,532.0287434895833,438.2798436482747,-46.000477349493245,-3.412187441190084,28.82539930303725,44.89465291330505,62.01301429461236,480.93285878499347,602.0613901774088,662.0230733235677
