epoch,train_loss,val_loss,train_rmse,train_mae,train_explained_variance,train_r2,val_rmse,val_mae,val_explained_variance,val_r2,train_TP50,train_TP75,train_TP90,val_TP50,val_TP75,val_TP90
1,183053.74364263943,481389.996875,346.2385260450291,299.1621066456559,-1.9165889944657795,-1.7331531908222821,693.4856282552083,644.6677490234375,-7.523430718315974e-08,-6.362876272201538,291.1637852161998,333.02585016035135,365.26000144990417,640.2849202473958,672.3671651204427,703.0733805338542
2,4120.536045984244,9512223.641666668,61.109531442490585,40.505853229985576,0.24135091856766283,0.9072182255808778,3020.3835978190104,2614.943310546875,-786.3431482569376,-143.17547111511232,34.93925338010908,53.96188377635748,74.0683033196996,2511.569962565104,3251.4573649088543,3834.9988037109374
3,3472.225794325314,309287.7447916667,56.39421621027352,39.082374173727,0.17838919528524913,0.9164365001303382,554.5707895914713,510.66851196289065,-2.1457125813431213,-3.7118945598602293,33.79576971141863,52.46368051473067,71.31878350868385,507.54584045410155,558.5201670328776,600.8442118326823
4,3223.536596577537,452761.42291666666,54.24394012195795,38.23030704833474,0.10435073380689738,0.9199576664669245,672.4750732421875,624.8602884928385,-0.10129506945610044,-5.922726599375407,33.12647979927861,51.32052917161247,69.60595428594486,620.5997985839844,653.884696451823,685.3226501464844
5,2851.47364200608,390592.440625,51.241876546309086,36.188427482189994,0.14886855510488217,0.9251633525892282,624.5363850911458,579.9115315755208,-0.11778363625208536,-4.969984674453736,31.117218871495712,48.0918746692865,66.33719152985257,575.5965881347656,609.1438130696614,640.7117858886719
6,2816.9271756096364,43392.57060546875,50.73309684498041,36.07180353587641,0.12695214297814683,0.9259765497311389,205.48459116617838,164.9876744588216,-16.10335273358557,0.3331725319226583,31.274457037698276,48.114267556737154,65.81246143803936,163.20071156819662,223.45520477294923,268.12213033040365
7,2828.8214267108233,329047.3932291667,50.88116127876058,36.263705959878706,0.11871287307313616,0.9258701930983795,572.0610076904297,527.0876688639323,-2.277232343753179,-4.013900152842203,31.48960477437933,48.46065387167192,66.0349815081353,524.8683827718099,575.6471079508464,618.2895792643229
8,2729.136439111941,58518.960286458336,49.930010703817075,35.56937577634676,0.13079928548764982,0.9271613716081595,241.42958221435546,218.3206354777018,0.1964946700467004,0.10830959677696228,30.886975292381383,47.407792773705644,64.76085069089754,213.604736328125,240.43317515055338,267.2576853434245
9,2693.5267512748433,42976.583658854164,49.73030577942916,35.30996314651298,0.1687269988917906,0.9277543522822806,201.43183975219728,161.48876978556316,-3.9678867345386077,0.35461786985397337,30.312616052986687,47.193104947461244,65.03742098309505,148.1127862294515,212.03441518147787,268.7408218383789
10,2616.366107765102,36890.602278645834,48.91749583128606,34.75764040767398,0.11760761990540534,0.9287922230225727,186.65603586832682,153.83136927286785,-2.4259365483125057,0.4444846034049988,29.975254872852787,46.56478589748239,63.71919845836432,135.8907231648763,187.11684799194336,244.47443059285482
